ALMA_source_name,Band
J0927+3902,3
J1256-0547,6
J0854+2006,3
J115714,4
J1045+1735,3
eso381-5,3
J1217-0029,4
J1008+0029,6
HerBS-161,4
J1215+1654,3
J1205-0000,6
J1406-0116,6
J0725-0054,4
J1008+0029,3
J0334-4008,3
SDSS_J_091826.16+163609.0,4
J1008+0029,3
3C189,3
J1058+0133,3
J1116+2200,3
G335.58-0.29_A_OFF_0,3
J1130-1449,3
HerBS-196,4
G328.25-0.53_A_OFF_0,3
HerBS-195,4
J1427-4206,3
BrickMaser,3
BrickMaser,3
Lupus_III-01,4
J1924-2914,6
4C20.24,3
J1924-2914,6
NCG6334I,4
R_CrA_OFF_0,6
J2025+3343,3
R_CrA,6
3c264,3
J1010-0200,4
EM_star_AS_306,6
J1924-2914,3
J1256-0547,4
WRAY_15-1581,3
J1517-2422,6
Position_6-R_OFF_0,6
W28,6
J2253+1608,6
J2207-5346,6
NGC_6822,6
J2357-5311,6
SPT-S_J234942-5638.2,6
J0213-0719,3
J0205+3212,3
J0349-2102,3
J1010-0200,4
J0854+2006,3
J1407-4302,6
J1924-2914,6
J0238+1636,3
3C111A,3
J0854+2006,5
G328.25-0.53_A_OFF_0,3
HerBS-203,3
J1256-0547,3
GRB200306C,3
J1159+2914,4
J2253+1608,3
J0334-4008,4
J0336+3218,3
J0213-0719,3
J0423-0120,6
J0825+0309,6
J0854+2006,6
J1008+0029,6
HD1,6
HD1,6
J1354-1041,6
G343.75-0.16_A_OFF_0,3
G327.29-MM19,6
J1357+1919,6
1987A,4
J1650-5044,6
J1924-2914,6
133522,6
J1924-2914,4
4C-03.79,3
J0213-0719,3
AS2UDS0096.0,3
G221.9605-01.9926,6
J0854+2006,3
J1008+0029,3
STUDIES_S2,3
STUDIES_S2,3
J1058+0133,6
J1419-0838,6
J1550+0527,6
TW_Hya,3
J1532-1319,6
G19.88-0.53,6
J0725+1425,6
SDSS_J0912+1523,4
J1103-3251,4
G345.144-00.216,6
J0948+0022,3
J1512-6553,6
G19.01-0.03,6
J1048-1909,6
Antennae_overlap_region,3
J1337-1257,6
J1058+0133,7
J0750+1231,6
Antennae,6
EM_star_SR_24_N,6
J1516+1932,6
G34.41+0.24,6
3C66B,3
AS2UDS0008.0,3
J1157+1638,6
SDP11,7
J1058+0133,6
GM_Aur,6
J0516-7237,7
J0914+0245,6
J1539+2744,7
J1606+1814,6
J1924-2914,6
IRAS_16547-4247,6
AS2UDS0067.0,3
J0432-5109,6
3C279,6
J1256-0547,6
SgrA,6
3C279,6
J1224+0330,6
J1256-0547,6
3C279,6
G34.43+0.24,6
J1559-2442,7
J1743-3058,5
Ced110IRS4,6
J1256-0547,6
Position_1-L_OFF_0,6
Filament_2_OFF_0,3
J1733-1304,6
Position_5-R,6
777339,6
J1924-2914,7
Position_1-R_OFF_0,6
J2007+4029,6
J2253+1608,6
W75N,6
J1743-1658,6
J1011+1947,6
J1058+0133,6
Filament_6_OFF_0,7
J1617-5848,7
Position_2-L,6
J1337-6509,7
J1337-1257,7
Position_4-R_OFF_0,6
J1224+2122,7
HD_143006,7
DoAr_44,7
J1937-3958,6
J2158-1501,7
flow25,6
J1830-1606,6
J1032-5917,6
IRAS32,6
J1058+0133,3
J1107-4449,6
827907,6
G343.75-0.16_A,3
J1147-6753,6
Position_2-R,6
J1924-2914,6
Position_3-L,6
G343.75-0.16_A,3
J1523-3338,6
Position_3-R_OFF_0,6
J1829504100434373,6
JVAS_J1935+2031,3
W43-MM1_6,6
J0006-0623,7
J2300+1655,6
J1230+2518,6
J1215+1654,6
J1058+0133,3
J1041+0610,3
50mJy_6,7
J2253+1608,3
W28,6
Position_4-L_OFF_0,6
J0423-0120,6
J1058+0133,4
J1924-2914,6
G335.78+0.17_A,3
J0558+0044,6
SDSS_J2258+2313,4
J0006-0623,3
IC443,6
J0552+0313,3
J1058+0133,6
HD97048,6
J1256-0547,5
J2054-0005,8
MAXI_J1803-298,3
J1700-2610,7
IRAS_22206-2715,7
J2303-1841,6
G09-83808,6
W28_OFF_0,6
PJ011646.8,6
30_Doradus,6
J0423-0120,4
AB_Auriga,4
J1924-2914,5
J0607-0834,6
A611_Ring,4
NGC3227,3
NGC3783,3
J1347+1217,7
J1222+0413,3
J1126-3828,7
NGC_7293_Globule_A,8
J0006-0623,3
J0117-2111,6
J0238+1636,6
J0336+3218,7
J0403+2600,6
J0606-0724,3
IRAS_05524+0723,7
HOPS_358,7
J0703-0051,4
J0750+1231,4
J0654-1053,4
J0538-4405,4
J0747-3310,3
ZCMa,3
J0750+1231,3
J1427-4206,3
J1025+1253,6
J1215+1654,3
NGC4941,3
NGP-190387,7
J1058-8003,3
J1427-4206,3
NGC5728,3
J1628-6152,3
J1924-2914,6
Lupus_I-01,8
J1924-2914,4
M8E-IR,6
Cl_star_NGC6618_B331,6
J0126-2222,3
J2158-1501,8
J1642-2849,6
J0440+2728,6
J0425+2235,6
J0423-0120,6
J0613+1306,4
J0750+1231,3
J0238+1636,6
J0431+2037,6
DF_Tau,6
S255_IRS3,6
IRAS17216-3801,6
EM_star_SR_20,6
J1657-2004,6
J1703-6212,3
J2253+1608,3
J2051+1743,6
J2316+1618,6
J0522-3627,3
J1907+0907,6
J1958-0334,6
Par21,3
J2025-0735,6
J0423-0120,6
J2348-1631,7
2MASS_J04124068+2438157,6
J1524-5903,6
SSTc2dJ163200.9-245642,6
J1820-2528,6
J1924-2914,7
NGC253,7
GRB210702A,3
J0431+1731,6
J0423-0120,7
J1337-1257,3
IRAS_15107+0724,6
J1517-2422,7
J1517-2422,6
IRAS_17446-7809,7
OOser,3
J2253+1608,8
CoKu_Tau_4,6
J0510+1800,7
L1489,6
J0539-0356,7
Betelgeuse,3
J0541-0541,7
J1701-5621,3
J0831+0429,8
J1337-1257,3
J1617-5848,3
J0450-8101,3
J0201-1132,6
J0006-0623,7
W28,6
J2253+1608,6
J2253+1608,7
J2348-1631,7
J0051-0650,6
J0321-3122,6
J0120-2701,5
J0204-1701,8
J0613+1306,6
J0522-3627,7
J0854+2006,7
J1352-2745,3
J1337-1257,3
RCrA_IRS7B,3
EM_star_AS_320,6
G328.25-0.53_A,3
J1229+0203,3
J2253+1608,5
J2330-3724,5
J2328-4035,7
J0423-0120,6
J0423-0120,6
IRAS_07034-3551,7
J0650-0840,6
J1337-1257,3
IC_4329A,3
J1321-4342,3
J1617-5848,3
J0006-0623,6
HOPS_358,7
J0438+3004,6
J0423-0120,6
J0601-7036,6
J0538-4405,5
J0942-7731,7
NGC4593,3
J1336-3357,3
J1312-0424,3
J1851+0035,3
NGC6814,3
J2158-3013,3
J0120-2701,3
J2243-2544,3
J2151-3027,6
J0006-0623,6
J0151+2744,6
J0423-0120,6
J0423-0120,6
J1007-3333,3
NGC3081,3
AzTEC-159,7
J1058+0133,6
J1037-2934,6
J1407-4302,3
J1427-4206,3
J2037-1522,6
J1617-5914,3
J1617-5848,3
J1617-5848,3
J0122+2954,6
NGC4350,6
J1058+0133,6
ET_Cha,7
J1935+2031,3
J1924-2914,6
NGC4180,3
J2109-4110,3
J2243-2544,6
J0334-4008,3
J0006-0623,6
Mrk_1044,6
HD34282,7
J0538-4405,6
J0431+2037,6
J0431+2037,4
Relative_Cal,6
NGC_3081,6
J0909+0121,3
J1136+3407,4
J1118+1234,4
J1256-0547,6
J1256-0547,6
J1617-5848,6
J1427-4206,7
J1603-4904,3
AG354.95,6
J1832-1035,7
J1924-2914,3
J0224-4711,6
J0122+2954,6
J0238+1636,6
J0122+2954,6
L1448-mm,6
NGC5728,3
J0504-1512,6
J0516-6207,6
J1118-4634,7
REBELS_25,6
J1131-5818,6
J1256-0547,6
J1924-2914,6
J0112+2244,6
NGC6221,3
J0423-0120,7
J0431+2037,7
G204NE,7
J0547+2721,7
J0854+2006,6
J0854+2006,7
J1924-2914,6
J1427-4206,3
J0541-0541,3
ESO234-G050,3
J1043-3401,3
J0006-0623,7
J0006-0623,6
J0225-4503,6
J0122+2954,6
DM_Tau,7
J0552+0313,3
J0541-0541,7
J1058+0133,6
J1058-8003,7
J1256-0547,3
J1206+0529,3
J1719-4818,6
J0108+0135,7
J0423-0120,7
NGC4945,6
J1617-5848,6
J1215+1654,6
J0006-0623,3
J0912+2205,3
J1744-3116,3
J0115-2804,6
J2258-2758,7
J0510+1800,4
J0438+3004,6
J1019-6047,7
J1148-7819,6
J1058+0133,3
BHR71_IRS2,6
J1427-4206,7
J1617-5848,3
J1717-3342,3
J1924-2914,3
J1924-2914,6
J0217+0144,3
J0006-0623,6
J0238+1636,6
J0423-0120,7
J0600-3937,7
J0942-7731,6
J1058+0133,6
J1536-3151,6
Betelgeuse,6
Betelgeuse,3
J0750+1231,6
J1208-7809,3
J1411+2134,6
J1517-2422,3
NGC_1365,6
J0433+0521,6
J1058-8003,6
J1924-2914,6
J2357-5311,3
J0102-7546,6
J0357+2319,6
J0539+1433,6
J1058+0133,6
J1617-5848,6
J0435+2532,6
J0438+3004,6
J0423-0120,6
J0538-4405,6
J0538-4405,6
J1851+0035,6
J0112+3208,6
J0336+3218,7
PGC95508,6
J0532-0307,6
SN_1987A,6
J0423-0120,6
J1427-4206,6
J1604-4441,6
J1659-5247,3
J1744-3116,3
J1617-5848,4
J1617-5848,6
J0252+1718,6
J0349-2102,3
J0516-6207,6
Haro_6-33,6
J0854+2006,6
I11298-6155,6
J1744-3116,3
J2253+1608,3
J2253+1608,6
J0334-4008,3
J0854+2006,6
J1626-2951,7
J1352-4412,8
J1820-2528,8
J1924-2914,6
J2253+1608,7
J2206-0031,4
9io9,6
J0210-5101,6
J0112+2244,6
J1256-0547,6
J1246-2547,8
J1148+1840,6
J1037-2934,6
J1717-3342,8
M83,8
SgrC_OFF_0,8
Sz_72,7
J1924-2914,8
JVAS_J1935+2031,8
J2229-0832,8
J0006-0623,3
J1146-2859,6
J1037-2934,6
J1357+1919,10
PJ132934,9
J1717-3342,8
J1905+0952,6
CW_Leo,6
S284_3_OFF_0,6
J1802-3940,8
J2225-0457,8
CRL_2688_OFF_0,6
J0423-0120,7
J0940-6107,6
ADF22.A8,8
J1924-2914,7
J1246-2547,8
J2025+3343,6
J0217+0144,7
IRAS_10056-5300,7
J1058+0133,6
J1058+0133,6
J1427-4206,7
J2258-2758,6
J1256-0547,8
2MASS_J16054540-2023088,7
AR2482,7
RXJ1615.3-3255,7
J0608-2220,7
LACES-noLyC-99330,8
J2253+1608,7
J0839+0104,8
NGC1275,6
J0423-0120,6
J0529-0519,7
J0510+1800,7
J1010-0200,8
UVISTA-Z-001,8
PJ105353,8
J1256-0547,6
J1256-0547,10
J1342+2709,6
V4046_Sgr,7
HCN-0.009_UCC1,7
RXJ1852.3-3700,7
J1920-0236,8
J2218-0335,8
J0423-0120,7
J0949AB,7
J1058+0133,4
J1058+0133,6
J1058+0133,6
J1303+2433,6
NGC_4941,6
AR1693,7
J1217-0029,7
J1454-3747,7
J1550+0527,7
J2131-1207,6
J2158-1501,6
J2258-2758,6
J2348-1631,6
J0022+0608,6
J0238+1636,7
J0238+1636,7
IRAS_02168-0312,6
J0423-0120,6
J0510+1800,6
J0423-0120,6
J0613+1708,6
J0541-0541,7
J0748+2400,6
J0854+2006,5
J1025+1253,6
J1058+0133,3
W0831+0140,5
J1047-6217,6
J1337-1257,6
J1633-2557,6
J1825-1718,6
J1517-2422,3
J2250-2806,7
J2258-2758,6
IRAS_F05187-1017,6
Betelgeuse,6
J0525-2338,6
J0750+1231,6
J0423-0120,6
J0641-0320,6
J0538-4405,6
J1826-3650,6
J1825-1718,4
J1951-0509,6
J2051+1743,6
J2248-3235,6
J1924-2914,3
HCN-0.009_Balloon,6
PGC95569,6
J2330-3724,6
J2258-2758,6
J0423-0120,7
J0510+1800,7
J0303-6211,7
J0423-0120,7
J0541-0541,7
J0532+0732,7
Betelgeuse,6
J1826-3650,6
J0006-0623,6
J0238+1636,7
J1924-2914,3
S255IR_NIRS3,6
J1150+2417,6
J1058+0133,6
J1840+3900,6
HD156623,6
I18308_OFF_0,3
NGC357,3
TMC1,3
NGC2859,3
J0112+3208,6
J1924-2914,3
J0238+1636,7
J0506-6109,7
SPT0544-40,7
J0957-1350,6
J1025+1253,6
J1025+1253,7
J1058+0133,3
J2037-1522,3
J1924-2914,7
J1903-6749,5
J1924-2914,7
J2253+1608,6
J0116-1136,6
J0238+1636,7
SPT0243-49,7
J0538-4405,6
J0725-0054,3
J1058+0133,6
J1058+0133,3
J1014+2301,3
J1148+1840,3
IRAS16253-2429,6
J0006-0623,3
J0432-5109,3
J0432-5109,3
ESO005-G004,3
Betelgeuse,3
J0600-3937,3
NGC3384,3
NGC1291,3
cid_346,3
J1517-2422,3
J1650-5044,3
J2131-1207,6
ngc1407,6
J0334-4008,4
J0725-0054,6
J1008+0621,4
J0854+2006,3
J1114+1939,3
J1008+0029,4
J1150-0023,3
J1229+0203,3
J1217-0029,3
J1229+0203,3
NGC_4536,3
SMG_8,3
J1239+0730,3
LB31,6
SN2018lfe,3
GRB_191221B,3
J1107-4449,4
J1010-0200,6
J1058+0133,6
G320.23-0.28_A_OFF_0,3
J1309+1154,6
G320.23-0.28_A_OFF_0,3
J2056-4714,3
J1427-4206,6
J18313657-0157320,6
J1838209300291685,6
J2357-5311,4
Horseknee,4
J0750+1231,3
2MASS_J08093135-3604035,4
J1036-3744,4
HerBS-88,3
J0854+2006,3
J1037-2934,3
J1058+0133,4
J1010-0200,4
NGC_4535,3
SN2018jfo,3
J1256-0547,4
J141955,4
RXJ1842.9-3532,7
V4046_Sgr,7
SPIREc1,7
J2253+1608,7
HD2,6
J0438+3004,6
Relative_Cal,6
J0402-3147,6
J0948+0022,6
J1058+0133,6
J1058+0133,7
AT2022cmc,3
J1256-0547,6
J1553-2422,7
J1628-6152,6
HD_143006,7
J1924-2914,6
J0006-0623,6
J2258-2758,7
J0057+3021,6
J0423-0120,6
HD2,6
J0914+0245,4
J1150+2417,6
J1321+2216,6
J1256-0547,6
J1310+3220,6
J1256-0547,6
J1517-2422,7
J1517-2422,7
J1058+0133,7
J1256-0547,6
J1256-0547,6
SDP_81,10
J0839+0104,8
J1924-2914,8
J2207-5346,6
LACES-LyC-104037,8
J0002,7
J2258-2758,7
J0112+2244,6
IRAS_04020-1551,6
J0854+2006,6
J1148+1840,6
J1256-0547,6
J1256-0547,6
J1058+0133,6
J1744-3116,3
J1733-3722,7
iso-oph_54,7
G30.89+0.14,7
G08.68-0.37,7
J2218-0335,8
J0147,5
J0006-0623,6
J0006-0623,3
J0423-0120,6
AB_Aur,6
J0334-4008,6
ALESS_75.1,5
J0607-0834,7
J0538-4405,7
J0831+0429,8
J1256-0547,6
J1010-0200,8
J1256-0547,5
SgrC,5
J1610-3958,6
SgrC,8
NGC0307,7
J2253+1608,6
J1924-2914,3
J0208-0047,6
J0237+2848,4
J0348-2749,3
J0532+0732,3
J0423-0120,3
J0538-4405,3
J1037-2934,4
J1337-1257,3
J2253+1608,3
J0530+1331,4
VY_CMa,6
J1745-0753,3
J0431+1731,6
G45.47+0.05,3
J1924-2914,6
J2258-2758,6
J0339-0146,6
J0423-0120,6
GRB210905A,3
J1924-2914,3
J0527+0331,3
GRB210919A,4
J0348-2749,3
J1107-4449,3
J1512+0203,3
J1717-3342,3
J2253+1608,6
J2253+1608,6
J0238+1636,6
J0423-0120,6
GRB210919A,4
Ganymede,3
J1644-7715,3
J1851+0035,6
G29.96-0.02,6
J2232+1143,6
ngc1068,7
IRAS_F01364-1042,6
J2253+1608,3
hd121191,7
J0840+1312,6
J1025+1253,6
J1256-0547,6
J1058+0133,7
NGC7793,6
J0303-6211,4
J0423-0120,3
J0423-0120,4
Mars,3
J2357-5311,3
J0022+0608,3
J0238+1636,4
J0238+1636,4
SMM_J02399-0136,4
J2120+0533,3
J2222+1213,3
V883_Ori,6
J0348-2749,7
J0340-0254,3
J0519-4546,3
ALESS_007.1,6
J0424+0036,6
J0541-0541,3
J0348-2749,7
J0750+1231,3
J0922-3959,6
J1010-0200,6
J0948+0022,3
J1058+0133,6
J1246-0730,3
J1332-0509,7
J1256-0547,6
Cen_A,3
J1256-0547,3
SgrA,6
J1744-3116,3
J1007-0207,3
SDSS_J1030+0524,7
J2253+1608,3
J0423-0120,3
GDS-48764,4
J0750+1231,3
NGC2903,3
AS2COS014.1,4
J1256-0547,6
J1215-1731,3
J1427-4206,6
J1427-4206,7
EX_Lup,6
M87,6
Sgr_A_star,6
J0510+1800,3
J0423-0120,6
J0538-4405,6
J0948+0022,6
SDSS_081958.64+262311.3,6
J1256-0547,6
J1215+1654,6
J1058+0133,6
J0221-0646,4
J1256-0547,6
J1733-1304,6
J2301-0158,7
J0342-3007,4
J0538-4405,6
J0538-4405,6
J1427-4206,6
J1215+1654,8
J1224+0330,6
J1229+0203,6
J1553-2422,8
J1517-2422,8
J1830+0619,8
J0948+0022,7
J1058+0133,7
J0854+2006,6
J1058+0133,7
J1321+2216,6
Sz131,6
J1256-0547,6
J1427-4206,6
J1605-0112,7
J1058+0133,6
J1246-0730,6
J1352-4412,6
J1256-0547,7
J1733-1304,6
ADF22.A3,8
J2320+0513,6
J0730-1141,6
J2258-2758,6
J1256-0547,6
J1058+0133,6
J0120-2701,4
J1256-0547,6
J1427-4206,6
J1924-2914,7
IC5063,9
J0238+1636,4
hers1,6
J0219+0120,4
J2258-2758,6
ALESS_79.1,6
ALESS_022.1,6
J0519-4546,6
J0519-4546,6
ALESS_022.1,6
J0519-4546,6
P009-10,6
IRAS_19178-2620,6
J2258-2758,6
J2253+1608,8
J2136+0041,6
J2258-2758,7
J0122+2954,6
J0241-0815,6
J1058+0133,6
NGC3941,3
J1137+0045,6
J1215+1654,6
J1256-0547,6
J16035793-1942108,7
iras16293-2422,7
J1448-1620,7
Position_3,3
J0854+2006,6
J1147-3812,7
J1337-1257,6
J1410+0203,7
Sz98,8
R_CrA,6
DC873756,7
J1058+0133,8
RCW38_COpeak,8
J1217-0029,6
M83,8
J1256-0547,7
Position_7-R,6
W28_OFF_0,6
IC443_OFF_0,6
SDSS_081958.64+262311.3,6
J1150+2417,6
J1004+0239,6
NGC4725,3
J1256-0547,6
J1337-1257,6
Position_7-L,6
J0608-5456,3
HD_164270,6
J0853+0654,3
SDSSJ1044+0950,3
J1126-3828,3
NGC_5248,3
J1407-4302,6
J1310+3220,6
SN2018bsz,6
J0237+2848,4
J0334-4008,6
SDSSJ1258-0130,3
Arp220,3
G343.75-0.16_A,3
HerBS-130,3
BrickMaser,3
Position_1_OFF_0,3
J1924-2914,3
J1924-2914,4
J1727-1951,3
J1524-5903,3
G343.75-0.16_A_OFF_0,3
J1427-4206,3
J1924-2914,3
J1222+0413,3
J1309+1154,3
G333.46-0.16_A_OFF_0,3
J1337-1257,3
J1427-4206,3
J1744-3116,3
Position_2_OFF_0,3
J1924-2914,3
J1755-2232,3
G320.23-0.28_A,3
G320.23-0.28_A,3
G320.23-0.28_A,3
J1733-3722,3
SDSSJ1224+0746,3
J1243+1622,3
J1058+0133,3
J1337-1257,3
G333.46-0.16_A,3
J1924-2914,3
J1517-2422,3
J0126+2559,3
J0423-0120,3
0917,3
J1025+1253,6
J1118+1234,3
J1130-1449,4
J1550+0527,3
0917,3
NGC_4569,3
J1058+0133,4
HerBS-152,4
G335.58-0.29_A_OFF_0,3
J1621-4003,6
58312,6
J1146+3958,3
J1148+1840,3
J1058+0133,4
J1347+1217,3
J1650-5044,3
BrickMaser,3
J1058+0133,4
J0948+0022,4
J1058+0133,4
J1303+2433,6
J0725-0054,3
J0423-0120,7
J0538-4405,6
SN2016coi,6
J1256-0547,6
J2226+0052,7
J2151-3027,6
J0051-0650,7
J0133-5200,8
J0112+2244,6
J0006-0623,3
J1924-2914,3
J1150+2417,8
J1256-0547,6
J1224+0330,8
J1717-3342,6
J1550+0527,7
COSMOS-z10-1,7
J1742-1517,7
SPT2349-56-M4,7
helms40,8
Venus,6
J0309-6058,8
J2253+1608,8
ngc1068,6
J0112+2244,6
J0348-2749,8
J0948+0022,7
SgrB2Nc,6
J1310+3220,6
J0133-5200,7
BL_Lacertae,7
J1256-0547,7
ngc4321,8
Cha-MOSAIC,3
NGC_5728,6
J1427-4206,6
cmz_26,6
J0854+2006,6
J2203+3145,7
V4334_Sgr,6
J2217+0220,6
IC_1613,6
J2253+1608,5
HerBS-181,4
J0141-0928,6
ngc1068,6
J0519-4546,4
J0854+2006,6
J0423-0120,4
UDS-37560,4
J0423-0120,4
J0423-0120,4
J1025+1253,6
J1550+0527,3
HD_179218,3
VST-ATLAS_J014243.70-332745.7,6
J0510+1800,6
J0948+0022,7
GMP3271,6
J1617-5848,6
V4046_Sgr,7
J2015+3710,6
J0348-1610,7
ik_tau,7
J0435+2532,6
MWC758,6
J0607-0834,7
J1744-3116,3
J2109+3532,6
J1924-2914,6
J0006-0623,6
J0438+3004,6
DM_Tau,7
LkCa15,7
HOPS_124,6
J0854+2006,6
J1427-4206,7
J1256-0547,7
V883_Ori,5
J0750+1231,6
J0552+0313,6
J1107-4449,6
J1058+0133,3
J1427-4206,3
J1553-2422,7
GX_339-4,6
J1659-5247,4
I18360,6
J0004-1148,5
J0341+3352,6
J0438+3004,7
J0423-0120,7
J0519-4546,7
VZ_Cha,6
NGC5872,6
TY_CrA,6
J2007+4029,6
J1337-1257,4
J2308+2008,3
J0122-0018,3
J2258-2758,3
J0006-0623,3
J0257-1212,3
J0423-0120,6
J1831-2714,6
J1924-2914,3
J1924-2914,6
J1517-2422,3
J2253+1608,6
J1924-2914,4
J0006-0623,3
J0106-2718,6
J0238+1636,5
J1008+0621,4
J0606-0724,3
J1924-2914,3
J1744-3116,3
J1924-2914,3
J1924-2914,3
J1924-2914,3
SDSS_J205406.49-000514.8,3
J1744-3116,3
J2056-4714,3
J1744-3116,3
J1924-2914,3
J0538-4405,6
J1744-3116,3
J1744-3116,3
J2052+1619,3
J2258-2758,3
J0423-0120,3
GRB190829A,3
J0348-2749,3
G208N2_OFF_0,7
J0423-0120,8
J1623-4501,4
iras_F23394-0353,6
J0224+0659,8
N11_E,6
J2056-4714,3
Uranus,8
G10p6,6
J1656-3302,6
J1924-2914,6
G45,7
IRAS_19175-0807,7
J2025+3343,7
J1517-2422,7
J1924-2914,4
J1642-2849,3
J1924-2914,6
GRB210905A,3
J1353+1435,3
SN2021yja,3
J0336+3218,6
Betelgeuse,3
J1148-7819,6
J1427-4206,6
J1516+1932,6
SDSS_164922.21+264710.5,6
IRAS_20075-6005,6
Nova_Her_2021,7
J1924-2914,8
J2258-2758,6
J2253+1608,8
J0552+0313,4
HerBS-133,4
J1905+0952,6
J1935+2031,6
J2253+1608,6
J0217+0144,6
J0238+1636,6
Per-emb-2,6
SVS13B,6
J0334-4008,3
2MASS_J05080709+2427123,6
J1924-2914,6
J2321+2732,6
J2253+1608,6
J0217+0144,6
J0238+1636,6
J0348-1610,7
J0433+2905,6
J0542-0913,7
IRAS_06176-1036,7
J0536+0944,6
Betelgeuse,6
IRAS_06036-2411,7
J0948+0022,6
J1832-1035,6
J0423-0120,6
J0423-0120,3
J0403+2600,4
J0423-0120,6
J1924-2914,4
J1326-5256,7
TIC_316430346,7
J1256-0547,6
CW_Leo,6
J1256-0547,7
J1647-2912,7
J1744-3116,6
J1924-2914,6
J1924-2914,6
J1924-2914,7
J2158-1501,7
J2223-3137,8
J0426+2952,6
J0122+2954,6
J0242+1101,7
J0423-0120,7
J0538-4405,6
J0725-0054,6
IRAS_10378+1108,4
J1642-2849,3
J1744-3116,6
J1752-2956,6
IRAS_F22287-1917,6
J2258-2758,6
J0426+0518,7
J0238+1636,6
J1924-2914,7
J0403+2600,6
J0429+2724,7
J0426+0518,7
J0541-0541,6
J0515-4556,8
J0552-0605,7
J1107-4449,6
J0635-7516,6
J2348-1631,7
J1820-2528,6
J2146-1525,7
J2246-1206,6
J0006-0623,6
J0423-0120,7
J1924-2914,6
ODISEA_C4_144,3
J1633-2557,3
NGC7550,6
J1337-1257,3
G335.78+0.17_A,3
J1924-2914,6
J1742-1517,3
J1924-2914,6
J1924-2914,6
J2258-2758,3
J0522-3627,3
ODISEA_C4_012,3
J1924-2914,6
J1832-2039,4
J2258-2758,7
J0006-0623,7
J0329+3510,7
ODISEA_C4_045,3
J1820-2528,6
Serpens_Main_850_09,7
V1674Her,5
J2050+0407,6
J2307+1450,3
J2253+1608,6
PJ036+03,6
J0532+0732,7
Betelgeuse,6
J1256-0547,6
J1125-3557,3
IRAS_F14348-1447,6
J1246-2547,6
J1825-1718,3
G320.23-0.28_A,3
J1337-1257,3
J1924-2914,3
J1058+0133,3
IC443_OFF_0,6
J1025+1253,6
J0948+0022,4
J0948+0022,7
J1327+2210,6
J1924-2914,6
G345.01+1.79,6
J1744-3116,3
G058.77+00.65_OFF_0,6
J1924-2914,3
J1924-2914,6
J1924-2914,6
J2258-2758,7
J0143-3200,8
ngc1068,6
J0423-0120,7
J0006-0623,6
MHO_6,6
LkCa15,7
J0538-4405,6
J0510+1800,6
RU_Lup_OFF_0,6
J1256-0547,8
HD163296,7
J1744-3116,3
J1744-3116,3
flow18,6
J1924-2914,3
W51NorthIRS2,6
J1924-2914,3
J2248-3235,8
J2258-2758,8
IC_1613,6
ngc1068,6
PG0007+106,6
J0112+2244,6
LkHa330,6
J0334-4008,4
cdfs56_star,4
J0559-1817,4
J0550,6
J0922-3959,6
J1037-2934,6
WB89_1236,6
WB89_1158_OFF_0,6
J1256-0547,6
J1256-0547,6
Cha-MOSAIC,3
IRAS15398-3359,6
J1744-3116,3
J1744-3116,3
BLG360,7
G049.27-00.34,6
G029.96-00.02_OFF_0,6
J2056-4714,6
J2109-4110,6
J0541-0541,3
J1830+0619,5
J2229-6910,4
GMC-8,3
J0022+0608,4
J2243-0609,4
J2203+1725,4
J2206-0031,6
SHiZELS14,3
J1550+0527,4
J0324+3410,6
NGC6868,6
V4046_Sgr,3
B335,5
J1851+0035,4
J1925-3401,6
SDSS_J224027.05+004347.4,4
j0116-B4,4
J0006-0623,3
Abell_2597,5
J2258-2758,4
Betelgeuse,6
J0532+0732,7
J0539+1433,7
J1058-8003,7
J1209+2547,6
J1310+3220,6
J0541-0541,3
J0423-0120,3
J0423-0120,3
G205-M3,3
J0750+1231,4
J1008+0029,3
J1035-0233,4
J1008+0029,6
J0854+2006,5
J1256-0547,4
J1224+0330,4
J1256-0547,4
M83,3
J1516+0015,4
Sgr_A_star_OFF_0,3
J1924-2914,3
J1851+0035,3
J0006-0623,6
XCS2215-F6,6
J0006-0623,4
J2229-0832,6
J0029+3456,7
J1830-1606,7
J0122+2954,6
IRAS_05052-8420,6
J0532+0732,6
IRAS_05442+1732,6
J0750+1231,7
J0604+2429,6
J0828-3731,6
J1025+1253,6
J1008+0029,7
J1337-6509,5
J1357+1919,7
J1517-2422,7
J1550+0527,3
J1911-2006,8
J2253+1608,6
J2051+1743,6
J0431+2037,5
J1608+1029,3
J2253+1608,6
J2253+1608,6
J2253+1608,4
737762,6
GRB210610B,3
J1347+1217,3
J2153-1136,7
J0532-0307,6
J0854+2006,6
Betelgeuse,6
DC873756,7
NGC5643,8
J1357+1919,7
J1713-2658,7
J1608+1029,3
J1924-2914,9
Serpens_Main_850_01,7
J0048+3157,6
J0211+1051,7
J0431+2037,6
J1145-6954,7
J1608+1029,3
J18275356-0354053,6
J1924-2914,6
J2109+3532,3
J1028-0236,3
J1743-0350,3
J2226+0052,8
NGC7052,6
J0038-2459,7
J0334-4008,6
J1314+2348,6
J0145-2733,7
J0426+2327,7
J0933-0819,6
J1007+1356,6
615347,6
J1424-6807,8
J1647-6438,8
J1224+0330,8
J1924+1540,7
J18313432-0208518,6
J0019+2021,7
J0423-0120,6
J0440+1437,6
J0423-0120,7
J0826-2230,7
NGC7592W,6
J0854+2006,7
